"metric_id","location_id","timestamp","people_count","dwell_time_avg","vehicle_count","congestion_level","data_quality_flag","created_at"
256,16,2024-09-09 09:50:00.000 +0300,95,9.8,41,high,0,2026-01-19 16:03:52.576 +0200
257,17,2024-09-09 09:55:00.000 +0300,100,10.2,44,high,0,2026-01-19 16:03:52.576 +0200
258,17,2024-09-09 10:00:00.000 +0300,104,10.6,46,high,0,2026-01-19 16:03:52.576 +0200
259,17,2024-09-09 10:20:00.000 +0300,56,10.1,27,medium,0,2026-01-19 16:03:52.576 +0200
260,17,2024-09-09 10:25:00.000 +0300,60,10.5,29,medium,0,2026-01-19 16:03:52.576 +0200
261,17,2024-09-09 10:30:00.000 +0300,64,10.9,31,high,0,2026-01-19 16:03:52.576 +0200
262,17,2024-09-09 11:50:00.000 +0300,73,7.2,38,medium,0,2026-01-19 16:03:52.576 +0200
263,17,2024-09-09 11:55:00.000 +0300,78,7.6,41,high,0,2026-01-19 16:03:52.576 +0200
264,17,2024-09-09 12:00:00.000 +0300,82,8.0,44,high,0,2026-01-19 16:03:52.576 +0200
265,17,2024-09-09 08:10:00.000 +0300,46,4.0,56,medium,0,2026-01-19 16:03:52.576 +0200
266,17,2024-09-09 08:15:00.000 +0300,49,4.3,58,medium,0,2026-01-19 16:03:52.576 +0200
267,17,2024-09-09 08:20:00.000 +0300,53,4.6,60,high,0,2026-01-19 16:03:52.576 +0200
268,17,2024-09-09 13:10:00.000 +0300,98,13.1,40,high,0,2026-01-19 16:03:52.576 +0200
269,17,2024-09-09 13:15:00.000 +0300,102,13.5,42,high,0,2026-01-19 16:03:52.576 +0200
270,17,2024-09-09 13:20:00.000 +0300,105,13.8,44,high,0,2026-01-19 16:03:52.576 +0200
271,17,2024-09-09 13:25:00.000 +0300,103,13.6,43,medium,1,2026-01-19 16:03:52.576 +0200
272,17,2024-09-09 14:10:00.000 +0300,126,9.3,55,high,0,2026-01-19 16:03:52.576 +0200
273,18,2024-09-09 14:15:00.000 +0300,131,9.6,57,high,0,2026-01-19 16:03:52.576 +0200
274,18,2024-09-09 14:20:00.000 +0300,135,9.9,59,high,0,2026-01-19 16:03:52.576 +0200
275,18,2024-09-09 17:10:00.000 +0300,51,9.8,21,medium,0,2026-01-19 16:03:52.576 +0200
276,18,2024-09-09 17:15:00.000 +0300,48,9.5,20,medium,0,2026-01-19 16:03:52.576 +0200
277,18,2024-09-09 19:40:00.000 +0300,89,8.4,48,high,0,2026-01-19 16:03:52.576 +0200
278,18,2024-09-09 19:45:00.000 +0300,94,8.8,51,high,0,2026-01-19 16:03:52.576 +0200
279,18,2024-09-09 18:40:00.000 +0300,76,4.7,64,medium,0,2026-01-19 16:03:52.576 +0200
280,18,2024-09-09 18:45:00.000 +0300,80,5.0,67,high,0,2026-01-19 16:03:52.576 +0200
281,18,2024-09-09 18:50:00.000 +0300,78,,66,medium,1,2026-01-19 16:03:52.576 +0200
282,18,2024-09-09 22:20:00.000 +0300,130,14.9,61,high,0,2026-01-19 16:03:52.576 +0200
283,18,2024-09-09 22:25:00.000 +0300,134,15.2,63,high,0,2026-01-19 16:03:52.576 +0200
284,18,2024-09-10 00:40:00.000 +0300,20,5.1,10,low,0,2026-01-19 16:03:52.576 +0200
285,18,2024-09-10 00:45:00.000 +0300,18,4.9,9,low,0,2026-01-19 16:03:52.576 +0200
286,18,2024-09-11 10:20:00.000 +0300,102,10.4,45,high,0,2026-01-19 16:03:52.576 +0200
287,18,2024-09-12 15:30:00.000 +0300,65,11.0,26,medium,0,2026-01-19 16:03:52.576 +0200
288,18,2024-09-13 21:00:00.000 +0300,94,8.9,52,high,0,2026-01-19 16:03:52.576 +0200
289,19,2024-09-14 23:20:00.000 +0300,137,15.5,65,high,0,2026-01-19 16:03:52.576 +0200
290,19,2024-09-10 08:05:00.000 +0300,41,6.6,19,medium,0,2026-01-19 16:03:52.576 +0200
291,19,2024-09-10 08:10:00.000 +0300,45,6.9,21,medium,0,2026-01-19 16:03:52.576 +0200
292,19,2024-09-10 08:15:00.000 +0300,49,7.3,23,high,0,2026-01-19 16:03:52.576 +0200
293,19,2024-09-10 10:05:00.000 +0300,104,10.6,46,high,0,2026-01-19 16:03:52.576 +0200
294,19,2024-09-10 10:10:00.000 +0300,108,11.0,48,high,0,2026-01-19 16:03:52.576 +0200
295,19,2024-09-10 10:15:00.000 +0300,112,11.4,50,high,0,2026-01-19 16:03:52.576 +0200
296,19,2024-09-10 13:40:00.000 +0300,67,11.1,27,high,0,2026-01-19 16:03:52.576 +0200
297,19,2024-09-10 13:45:00.000 +0300,71,11.5,29,high,0,2026-01-19 16:03:52.576 +0200
298,19,2024-09-10 13:50:00.000 +0300,74,11.8,30,high,0,2026-01-19 16:03:52.576 +0200
299,19,2024-09-10 15:20:00.000 +0300,84,8.1,44,high,0,2026-01-19 16:03:52.576 +0200
300,19,2024-09-10 15:25:00.000 +0300,88,8.4,47,high,0,2026-01-19 16:03:52.576 +0200
301,19,2024-09-10 15:30:00.000 +0300,92,8.8,49,high,0,2026-01-19 16:03:52.576 +0200
302,19,2024-09-10 13:00:00.000 +0300,62,4.4,60,medium,0,2026-01-19 16:03:52.576 +0200
303,19,2024-09-10 13:05:00.000 +0300,65,4.7,62,medium,0,2026-01-19 16:03:52.576 +0200
304,19,2024-09-10 13:10:00.000 +0300,69,5.0,65,high,0,2026-01-19 16:03:52.576 +0200
305,20,2024-09-10 17:30:00.000 +0300,118,14.1,52,high,0,2026-01-19 16:03:52.576 +0200
306,20,2024-09-10 17:35:00.000 +0300,122,14.5,55,high,0,2026-01-19 16:03:52.576 +0200
307,20,2024-09-10 17:40:00.000 +0300,126,14.8,57,high,0,2026-01-19 16:03:52.576 +0200
308,20,2024-09-10 17:45:00.000 +0300,124,14.6,56,medium,1,2026-01-19 16:03:52.576 +0200
309,20,2024-09-10 14:35:00.000 +0300,132,9.8,60,high,0,2026-01-19 16:03:52.576 +0200
310,20,2024-09-10 14:40:00.000 +0300,136,10.1,62,high,0,2026-01-19 16:03:52.576 +0200
311,20,2024-09-10 14:45:00.000 +0300,140,10.4,64,high,0,2026-01-19 16:03:52.576 +0200
312,20,2024-09-10 17:50:00.000 +0300,52,10.0,22,medium,0,2026-01-19 16:03:52.576 +0200
313,20,2024-09-10 17:55:00.000 +0300,49,9.7,21,medium,0,2026-01-19 16:03:52.576 +0200
314,20,2024-09-10 19:55:00.000 +0300,96,8.9,53,high,0,2026-01-19 16:03:52.576 +0200
315,20,2024-09-10 20:00:00.000 +0300,101,9.3,56,high,0,2026-01-19 16:03:52.576 +0200
316,20,2024-09-10 18:55:00.000 +0300,82,5.1,68,high,0,2026-01-19 16:03:52.576 +0200
317,20,2024-09-10 19:00:00.000 +0300,79,4.8,66,medium,0,2026-01-19 16:03:52.576 +0200
318,20,2024-09-10 19:05:00.000 +0300,77,4.7,,medium,1,2026-01-19 16:03:52.576 +0200
319,20,2024-09-10 22:45:00.000 +0300,139,15.6,66,high,0,2026-01-19 16:03:52.576 +0200
320,20,2024-09-10 22:50:00.000 +0300,143,15.9,69,high,0,2026-01-19 16:03:52.576 +0200
321,21,2024-09-11 00:50:00.000 +0300,18,4.9,9,low,0,2026-01-19 16:03:52.576 +0200
322,21,2024-09-12 10:45:00.000 +0300,109,11.2,48,high,0,2026-01-19 16:03:52.576 +0200
323,21,2024-09-13 16:00:00.000 +0300,68,11.3,27,medium,0,2026-01-19 16:03:52.576 +0200
324,21,2024-09-14 21:30:00.000 +0300,98,9.1,54,high,0,2026-01-19 16:03:52.576 +0200
325,21,2024-09-14 23:50:00.000 +0300,141,15.8,67,high,0,2026-01-19 16:03:52.576 +0200
326,21,2024-09-11 06:20:00.000 +0300,18,5.2,9,low,0,2026-01-19 16:03:52.576 +0200
327,21,2024-09-11 06:25:00.000 +0300,21,5.4,10,low,0,2026-01-19 16:03:52.576 +0200
328,21,2024-09-11 06:30:00.000 +0300,24,5.7,12,low,0,2026-01-19 16:03:52.576 +0200
329,21,2024-09-11 09:05:00.000 +0300,97,10.0,44,high,0,2026-01-19 16:03:52.576 +0200
330,21,2024-09-11 09:10:00.000 +0300,101,10.4,46,high,0,2026-01-19 16:03:52.576 +0200
331,21,2024-09-11 09:15:00.000 +0300,105,10.8,48,high,0,2026-01-19 16:03:52.576 +0200
332,21,2024-09-11 08:35:00.000 +0300,53,9.9,29,medium,0,2026-01-19 16:03:52.576 +0200
333,21,2024-09-11 08:40:00.000 +0300,57,10.3,31,medium,0,2026-01-19 16:03:52.576 +0200
334,21,2024-09-11 08:45:00.000 +0300,61,10.7,33,high,0,2026-01-19 16:03:52.576 +0200
335,21,2024-09-11 10:50:00.000 +0300,75,7.4,40,medium,0,2026-01-19 16:03:52.576 +0200
336,21,2024-09-11 10:55:00.000 +0300,80,7.8,43,high,0,2026-01-19 16:03:52.576 +0200
337,22,2024-09-11 11:00:00.000 +0300,84,8.2,46,high,0,2026-01-19 16:03:52.576 +0200
338,22,2024-09-11 12:10:00.000 +0300,60,4.5,61,medium,0,2026-01-19 16:03:52.576 +0200
339,22,2024-09-11 12:15:00.000 +0300,63,4.8,63,medium,0,2026-01-19 16:03:52.576 +0200
340,22,2024-09-11 12:20:00.000 +0300,67,5.1,66,high,0,2026-01-19 16:03:52.576 +0200
341,22,2024-09-11 14:20:00.000 +0300,109,13.9,49,high,0,2026-01-19 16:03:52.576 +0200
342,22,2024-09-11 14:25:00.000 +0300,113,14.3,51,high,0,2026-01-19 16:03:52.576 +0200
343,22,2024-09-11 14:30:00.000 +0300,117,14.6,53,high,0,2026-01-19 16:03:52.576 +0200
344,22,2024-09-11 14:30:00.000 +0300,117,14.6,53,high,1,2026-01-19 16:03:52.576 +0200
345,22,2024-09-11 14:20:00.000 +0300,137,10.0,62,high,0,2026-01-19 16:03:52.576 +0200
346,22,2024-09-11 14:25:00.000 +0300,141,10.3,64,high,0,2026-01-19 16:03:52.576 +0200
347,22,2024-09-11 14:30:00.000 +0300,145,10.6,66,high,0,2026-01-19 16:03:52.576 +0200
348,22,2024-09-11 17:30:00.000 +0300,50,9.8,21,medium,0,2026-01-19 16:03:52.576 +0200
349,22,2024-09-11 17:35:00.000 +0300,47,9.5,20,medium,0,2026-01-19 16:03:52.576 +0200
350,22,2024-09-11 20:10:00.000 +0300,97,9.0,54,high,0,2026-01-19 16:03:52.576 +0200
351,22,2024-09-11 20:15:00.000 +0300,101,9.4,57,high,0,2026-01-19 16:03:52.576 +0200
352,22,2024-09-11 19:20:00.000 +0300,83,5.2,69,high,0,2026-01-19 16:03:52.576 +0200
353,23,2024-09-11 19:25:00.000 +0300,79,4.9,67,medium,0,2026-01-19 16:03:52.576 +0200
354,23,2024-09-11 19:30:00.000 +0300,,4.8,66,medium,1,2026-01-19 16:03:52.576 +0200
355,23,2024-09-11 22:50:00.000 +0300,142,15.7,68,high,0,2026-01-19 16:03:52.576 +0200
356,23,2024-09-11 22:55:00.000 +0300,146,16.0,71,high,0,2026-01-19 16:03:52.576 +0200
357,23,2024-09-12 00:55:00.000 +0300,16,4.8,8,low,0,2026-01-19 16:03:52.576 +0200
358,23,2024-09-13 10:55:00.000 +0300,110,11.4,49,high,0,2026-01-19 16:03:52.576 +0200
359,23,2024-09-14 16:20:00.000 +0300,69,11.5,28,medium,0,2026-01-19 16:03:52.576 +0200
360,23,2024-09-14 21:50:00.000 +0300,99,9.3,55,high,0,2026-01-19 16:03:52.576 +0200
361,23,2024-09-15 00:10:00.000 +0300,143,16.1,69,high,0,2026-01-19 16:03:52.576 +0200
362,23,2024-09-12 06:40:00.000 +0300,20,5.4,10,low,0,2026-01-19 16:03:52.576 +0200
363,23,2024-09-12 06:45:00.000 +0300,23,5.6,11,low,0,2026-01-19 16:03:52.576 +0200
364,23,2024-09-12 06:50:00.000 +0300,26,5.9,13,low,0,2026-01-19 16:03:52.576 +0200
365,23,2024-09-12 09:15:00.000 +0300,99,10.2,45,high,0,2026-01-19 16:03:52.576 +0200
366,23,2024-09-12 09:20:00.000 +0300,103,10.6,47,high,0,2026-01-19 16:03:52.576 +0200
367,23,2024-09-12 09:25:00.000 +0300,107,11.0,49,high,0,2026-01-19 16:03:52.576 +0200
368,23,2024-09-12 09:05:00.000 +0300,59,10.3,30,medium,0,2026-01-19 16:03:52.576 +0200
369,24,2024-09-12 09:10:00.000 +0300,63,10.7,32,medium,0,2026-01-19 16:03:52.576 +0200
370,24,2024-09-12 09:15:00.000 +0300,67,11.1,34,high,0,2026-01-19 16:03:52.576 +0200
371,24,2024-09-12 12:40:00.000 +0300,88,8.6,47,high,0,2026-01-19 16:03:52.576 +0200
372,24,2024-09-12 12:45:00.000 +0300,92,9.0,50,high,0,2026-01-19 16:03:52.576 +0200
373,24,2024-09-12 12:50:00.000 +0300,96,9.4,53,high,0,2026-01-19 16:03:52.576 +0200
374,24,2024-09-12 13:50:00.000 +0300,68,5.0,66,medium,0,2026-01-19 16:03:52.576 +0200
375,24,2024-09-12 13:55:00.000 +0300,71,5.3,68,medium,0,2026-01-19 16:03:52.576 +0200
376,24,2024-09-12 14:00:00.000 +0300,75,5.6,71,high,0,2026-01-19 16:03:52.576 +0200
377,24,2024-09-12 16:40:00.000 +0300,120,14.4,54,high,0,2026-01-19 16:03:52.576 +0200
378,24,2024-09-12 16:45:00.000 +0300,124,14.8,56,high,0,2026-01-19 16:03:52.576 +0200
379,24,2024-09-12 16:50:00.000 +0300,128,15.1,58,high,0,2026-01-19 16:03:52.576 +0200
380,24,2024-09-12 16:55:00.000 +0300,126,15.0,57,medium,1,2026-01-19 16:03:52.576 +0200
381,24,2024-09-12 14:15:00.000 +0300,139,10.1,63,high,0,2026-01-19 16:03:52.576 +0200
382,24,2024-09-12 14:20:00.000 +0300,143,10.4,65,high,0,2026-01-19 16:03:52.576 +0200
383,24,2024-09-12 14:25:00.000 +0300,147,10.7,67,high,0,2026-01-19 16:03:52.576 +0200
384,24,2024-09-12 17:45:00.000 +0300,51,9.9,22,medium,0,2026-01-19 16:03:52.576 +0200
385,25,2024-09-12 17:50:00.000 +0300,48,9.6,21,medium,0,2026-01-19 16:03:52.576 +0200
386,25,2024-09-12 20:30:00.000 +0300,100,9.5,56,high,0,2026-01-19 16:03:52.576 +0200
387,25,2024-09-12 20:35:00.000 +0300,104,9.9,59,high,0,2026-01-19 16:03:52.576 +0200
388,25,2024-09-12 19:40:00.000 +0300,85,5.3,71,high,0,2026-01-19 16:03:52.576 +0200
389,25,2024-09-12 19:45:00.000 +0300,81,5.0,69,medium,0,2026-01-19 16:03:52.576 +0200
390,25,2024-09-12 19:50:00.000 +0300,79,4.9,,medium,1,2026-01-19 16:03:52.576 +0200
391,25,2024-09-12 23:00:00.000 +0300,147,16.2,70,high,0,2026-01-19 16:03:52.576 +0200
392,25,2024-09-12 23:05:00.000 +0300,151,16.5,73,high,0,2026-01-19 16:03:52.576 +0200
393,25,2024-09-13 00:50:00.000 +0300,17,4.9,8,low,0,2026-01-19 16:03:52.576 +0200
394,25,2024-09-14 11:10:00.000 +0300,111,11.6,50,high,0,2026-01-19 16:03:52.576 +0200
395,25,2024-09-14 16:40:00.000 +0300,70,11.6,29,medium,0,2026-01-19 16:03:52.576 +0200
396,25,2024-09-14 22:10:00.000 +0300,101,9.6,56,high,0,2026-01-19 16:03:52.576 +0200
397,25,2024-09-15 00:25:00.000 +0300,145,16.3,71,high,0,2026-01-19 16:03:52.576 +0200
398,25,2024-09-15 08:00:00.000 +0300,41,7.2,22,medium,0,2026-01-19 16:03:52.576 +0200
399,25,2024-09-15 08:05:00.000 +0300,45,7.5,24,medium,0,2026-01-19 16:03:52.576 +0200
400,25,2024-09-15 08:10:00.000 +0300,49,7.8,26,high,0,2026-01-19 16:03:52.576 +0200
401,26,2024-09-15 08:15:00.000 +0300,52,8.0,28,high,0,2026-01-19 16:03:52.576 +0200
402,26,2024-09-15 08:00:00.000 +0300,38,6.9,20,medium,0,2026-01-19 16:03:52.576 +0200
403,26,2024-09-15 08:05:00.000 +0300,42,7.2,22,medium,0,2026-01-19 16:03:52.576 +0200
404,26,2024-09-15 08:10:00.000 +0300,46,7.6,24,high,0,2026-01-19 16:03:52.576 +0200
405,26,2024-09-15 08:15:00.000 +0300,50,7.9,26,high,0,2026-01-19 16:03:52.576 +0200
406,26,2024-09-15 09:00:00.000 +0300,71,9.1,34,high,0,2026-01-19 16:03:52.576 +0200
407,26,2024-09-15 09:05:00.000 +0300,75,9.4,36,high,0,2026-01-19 16:03:52.576 +0200
408,26,2024-09-15 09:10:00.000 +0300,79,9.8,38,high,0,2026-01-19 16:03:52.576 +0200
409,26,2024-09-15 09:15:00.000 +0300,82,10.1,40,high,0,2026-01-19 16:03:52.576 +0200
410,26,2024-09-15 09:00:00.000 +0300,68,8.8,32,medium,0,2026-01-19 16:03:52.576 +0200
411,26,2024-09-15 09:05:00.000 +0300,72,9.2,34,high,0,2026-01-19 16:03:52.576 +0200
412,26,2024-09-15 09:10:00.000 +0300,76,9.5,36,high,0,2026-01-19 16:03:52.576 +0200
413,26,2024-09-15 09:15:00.000 +0300,80,9.9,38,high,0,2026-01-19 16:03:52.576 +0200
414,26,2024-09-15 10:00:00.000 +0300,55,10.6,21,medium,0,2026-01-19 16:03:52.576 +0200
415,26,2024-09-15 10:05:00.000 +0300,58,10.9,22,medium,0,2026-01-19 16:03:52.576 +0200
416,26,2024-09-15 10:10:00.000 +0300,61,11.2,24,high,0,2026-01-19 16:03:52.576 +0200
417,27,2024-09-15 10:15:00.000 +0300,64,11.5,25,high,0,2026-01-19 16:03:52.576 +0200
418,27,2024-09-15 10:00:00.000 +0300,52,10.3,20,medium,0,2026-01-19 16:03:52.576 +0200
419,27,2024-09-15 10:05:00.000 +0300,55,10.7,21,medium,0,2026-01-19 16:03:52.576 +0200
420,27,2024-09-15 10:10:00.000 +0300,59,11.0,23,high,0,2026-01-19 16:03:52.576 +0200
421,27,2024-09-15 10:15:00.000 +0300,62,11.3,24,high,0,2026-01-19 16:03:52.576 +0200
422,27,2024-09-15 13:00:00.000 +0300,88,8.9,41,high,0,2026-01-19 16:03:52.576 +0200
423,27,2024-09-15 13:05:00.000 +0300,92,9.2,43,high,0,2026-01-19 16:03:52.576 +0200
424,27,2024-09-15 13:10:00.000 +0300,96,9.5,45,high,0,2026-01-19 16:03:52.576 +0200
425,27,2024-09-15 13:15:00.000 +0300,99,9.8,47,high,0,2026-01-19 16:03:52.576 +0200
426,27,2024-09-15 13:00:00.000 +0300,84,8.6,39,high,0,2026-01-19 16:03:52.576 +0200
427,27,2024-09-15 13:05:00.000 +0300,88,8.9,41,high,0,2026-01-19 16:03:52.576 +0200
428,27,2024-09-15 13:10:00.000 +0300,91,9.2,43,high,0,2026-01-19 16:03:52.576 +0200
429,27,2024-09-15 13:15:00.000 +0300,95,9.5,45,high,0,2026-01-19 16:03:52.576 +0200
430,27,2024-09-15 13:20:00.000 +0300,,0.0,0,low,1,2026-01-19 16:03:52.576 +0200
431,27,2024-09-15 19:00:00.000 +0300,73,12.1,29,high,0,2026-01-19 16:03:52.576 +0200
432,27,2024-09-15 19:05:00.000 +0300,77,12.4,31,high,0,2026-01-19 16:03:52.576 +0200
433,28,2024-09-15 19:10:00.000 +0300,81,12.7,33,high,0,2026-01-19 16:03:52.576 +0200
434,28,2024-09-15 19:15:00.000 +0300,85,13.0,35,high,0,2026-01-19 16:03:52.576 +0200
435,28,2024-09-15 19:00:00.000 +0300,70,11.8,27,medium,0,2026-01-19 16:03:52.576 +0200
436,28,2024-09-15 19:05:00.000 +0300,74,12.1,29,high,0,2026-01-19 16:03:52.576 +0200
437,28,2024-09-15 19:10:00.000 +0300,78,12.4,31,high,0,2026-01-19 16:03:52.576 +0200
438,28,2024-09-15 19:15:00.000 +0300,82,12.7,33,high,0,2026-01-19 16:03:52.576 +0200
439,28,2024-09-16 00:00:00.000 +0300,26,5.8,12,low,0,2026-01-19 16:03:52.576 +0200
440,28,2024-09-16 00:00:00.000 +0300,24,5.6,11,low,0,2026-01-19 16:03:52.576 +0200
441,28,2024-09-16 00:00:00.000 +0300,29,6.1,13,low,0,2026-01-19 16:03:52.576 +0200
442,28,2024-09-16 00:00:00.000 +0300,21,5.2,9,low,0,2026-01-19 16:03:52.576 +0200
443,28,2024-09-16 00:00:00.000 +0300,19,5.0,8,low,0,2026-01-19 16:03:52.576 +0200
444,28,2024-09-16 09:00:00.000 +0300,72,9.1,33,high,0,2026-01-19 16:03:52.576 +0200
445,28,2024-09-16 09:05:00.000 +0300,75,9.4,35,high,0,2026-01-19 16:03:52.576 +0200
446,28,2024-09-16 09:10:00.000 +0300,78,9.7,37,high,0,2026-01-19 16:03:52.576 +0200
447,28,2024-09-16 09:15:00.000 +0300,81,10.0,39,high,0,2026-01-19 16:03:52.576 +0200
448,28,2024-09-16 09:20:00.000 +0300,84,10.3,41,high,0,2026-01-19 16:03:52.576 +0200
449,29,2024-09-16 09:25:00.000 +0300,87,10.6,43,high,0,2026-01-19 16:03:52.576 +0200
450,29,2024-09-16 09:30:00.000 +0300,90,10.9,45,high,0,2026-01-19 16:03:52.576 +0200
451,29,2024-09-16 09:35:00.000 +0300,93,11.2,47,high,0,2026-01-19 16:03:52.576 +0200
452,29,2024-09-16 09:40:00.000 +0300,96,11.5,49,high,0,2026-01-19 16:03:52.576 +0200
453,29,2024-09-16 09:45:00.000 +0300,99,11.8,51,high,0,2026-01-19 16:03:52.576 +0200
454,29,2024-09-16 09:00:00.000 +0300,68,8.7,31,medium,0,2026-01-19 16:03:52.576 +0200
455,29,2024-09-16 09:05:00.000 +0300,71,9.0,33,high,0,2026-01-19 16:03:52.576 +0200
456,29,2024-09-16 09:10:00.000 +0300,74,9.3,35,high,0,2026-01-19 16:03:52.576 +0200
457,29,2024-09-16 09:15:00.000 +0300,77,9.6,37,high,0,2026-01-19 16:03:52.576 +0200
458,29,2024-09-16 09:20:00.000 +0300,80,9.9,39,high,0,2026-01-19 16:03:52.576 +0200
459,29,2024-09-16 09:25:00.000 +0300,83,10.2,41,high,0,2026-01-19 16:03:52.576 +0200
460,29,2024-09-16 09:30:00.000 +0300,86,10.5,43,high,0,2026-01-19 16:03:52.576 +0200
461,29,2024-09-16 09:35:00.000 +0300,89,10.8,45,high,0,2026-01-19 16:03:52.576 +0200
462,29,2024-09-16 09:40:00.000 +0300,92,11.1,47,high,0,2026-01-19 16:03:52.576 +0200
463,29,2024-09-16 09:45:00.000 +0300,95,11.4,49,high,0,2026-01-19 16:03:52.576 +0200
464,29,2024-09-16 10:00:00.000 +0300,55,7.9,26,medium,0,2026-01-19 16:03:52.576 +0200
465,30,2024-09-16 10:05:00.000 +0300,58,8.2,27,medium,0,2026-01-19 16:03:52.576 +0200
466,30,2024-09-16 10:10:00.000 +0300,61,8.5,29,high,0,2026-01-19 16:03:52.576 +0200
467,30,2024-09-16 10:15:00.000 +0300,64,8.8,30,high,0,2026-01-19 16:03:52.576 +0200
468,30,2024-09-16 10:20:00.000 +0300,67,9.1,32,high,0,2026-01-19 16:03:52.576 +0200
469,30,2024-09-16 10:25:00.000 +0300,70,9.4,33,high,0,2026-01-19 16:03:52.576 +0200
470,30,2024-09-16 10:30:00.000 +0300,73,9.7,35,high,0,2026-01-19 16:03:52.576 +0200
471,30,2024-09-16 10:35:00.000 +0300,76,10.0,36,high,0,2026-01-19 16:03:52.576 +0200
472,30,2024-09-16 10:40:00.000 +0300,79,10.3,38,high,0,2026-01-19 16:03:52.576 +0200
473,30,2024-09-16 10:45:00.000 +0300,82,10.6,39,high,0,2026-01-19 16:03:52.576 +0200
474,30,2024-09-16 10:00:00.000 +0300,52,7.5,24,medium,0,2026-01-19 16:03:52.576 +0200
475,30,2024-09-16 10:05:00.000 +0300,55,7.8,25,medium,0,2026-01-19 16:03:52.576 +0200
476,30,2024-09-16 10:10:00.000 +0300,58,8.1,27,high,0,2026-01-19 16:03:52.576 +0200
477,30,2024-09-16 10:15:00.000 +0300,61,8.4,28,high,0,2026-01-19 16:03:52.576 +0200
478,30,2024-09-16 10:20:00.000 +0300,64,8.7,30,high,0,2026-01-19 16:03:52.576 +0200
479,30,2024-09-16 10:25:00.000 +0300,67,9.0,31,high,0,2026-01-19 16:03:52.576 +0200
480,30,2024-09-16 10:30:00.000 +0300,70,9.3,33,high,0,2026-01-19 16:03:52.576 +0200
481,31,2024-09-16 10:35:00.000 +0300,73,9.6,34,high,0,2026-01-19 16:03:52.576 +0200
482,31,2024-09-16 10:40:00.000 +0300,76,9.9,36,high,0,2026-01-19 16:03:52.576 +0200
483,31,2024-09-16 10:45:00.000 +0300,79,10.2,37,high,0,2026-01-19 16:03:52.576 +0200
484,31,2024-09-16 19:00:00.000 +0300,71,12.0,28,high,0,2026-01-19 16:03:52.576 +0200
485,31,2024-09-16 19:05:00.000 +0300,74,12.3,30,high,0,2026-01-19 16:03:52.576 +0200
486,31,2024-09-16 19:10:00.000 +0300,77,12.6,32,high,0,2026-01-19 16:03:52.576 +0200
487,31,2024-09-16 19:15:00.000 +0300,80,12.9,34,high,0,2026-01-19 16:03:52.576 +0200
488,31,2024-09-16 19:20:00.000 +0300,83,13.2,36,high,0,2026-01-19 16:03:52.576 +0200
489,31,2024-09-16 19:25:00.000 +0300,86,13.5,38,high,0,2026-01-19 16:03:52.576 +0200
490,31,2024-09-16 19:30:00.000 +0300,89,13.8,40,high,0,2026-01-19 16:03:52.576 +0200
491,31,2024-09-16 19:35:00.000 +0300,92,14.1,42,high,0,2026-01-19 16:03:52.576 +0200
492,31,2024-09-16 19:40:00.000 +0300,95,14.4,44,high,0,2026-01-19 16:03:52.576 +0200
493,31,2024-09-16 19:45:00.000 +0300,98,14.7,46,high,0,2026-01-19 16:03:52.576 +0200
494,31,2024-09-16 19:00:00.000 +0300,68,11.6,26,medium,0,2026-01-19 16:03:52.576 +0200
495,31,2024-09-16 19:05:00.000 +0300,71,11.9,28,high,0,2026-01-19 16:03:52.576 +0200
496,31,2024-09-16 19:10:00.000 +0300,74,12.2,30,high,0,2026-01-19 16:03:52.576 +0200
497,32,2024-09-16 19:15:00.000 +0300,77,12.5,32,high,0,2026-01-19 16:03:52.576 +0200
498,32,2024-09-16 19:20:00.000 +0300,80,12.8,34,high,0,2026-01-19 16:03:52.576 +0200
499,32,2024-09-16 19:25:00.000 +0300,83,13.1,36,high,0,2026-01-19 16:03:52.576 +0200
500,32,2024-09-16 19:30:00.000 +0300,86,13.4,38,high,0,2026-01-19 16:03:52.576 +0200
501,32,2024-09-16 19:35:00.000 +0300,89,13.7,40,high,0,2026-01-19 16:03:52.576 +0200
502,32,2024-09-16 19:40:00.000 +0300,92,14.0,42,high,0,2026-01-19 16:03:52.576 +0200
503,32,2024-09-16 19:45:00.000 +0300,95,14.3,44,high,0,2026-01-19 16:03:52.576 +0200
504,32,2024-09-17 09:00:00.000 +0300,60,8.5,28,medium,0,2026-01-19 16:03:52.576 +0200
505,32,2024-09-17 09:05:00.000 +0300,62,8.7,29,medium,0,2026-01-19 16:03:52.576 +0200
506,32,2024-09-17 09:10:00.000 +0300,64,8.9,30,medium,0,2026-01-19 16:03:52.576 +0200
507,32,2024-09-17 09:15:00.000 +0300,66,9.1,31,high,0,2026-01-19 16:03:52.576 +0200
508,32,2024-09-17 09:20:00.000 +0300,68,9.3,32,high,0,2026-01-19 16:03:52.576 +0200
509,32,2024-09-17 09:25:00.000 +0300,70,9.5,33,high,0,2026-01-19 16:03:52.576 +0200
510,32,2024-09-17 09:30:00.000 +0300,72,9.7,34,high,0,2026-01-19 16:03:52.576 +0200
511,32,2024-09-17 09:35:00.000 +0300,74,9.9,35,high,0,2026-01-19 16:03:52.576 +0200
512,32,2024-09-17 09:40:00.000 +0300,76,10.1,36,high,0,2026-01-19 16:03:52.576 +0200
